sale_id,customer_id,product,quantity,unit_price,sale_date
884,72,Monitor,2,3207.13,2026-06-05 19:59:01.057491
885,67,Monitor,3,1257.85,2025-01-24 19:59:01.057496
886,50,Mouse,1,530.48,2025-12-14 19:59:01.057501
887,33,Monitor,1,3639.76,2024-11-18 19:59:01.057506
888,16,Headset,4,4635.49,2025-01-02 19:59:01.057511
889,1,Headset,2,2135.55,2025-09-29 19:59:01.057516
890,52,Teclado,5,4783.1,2026-08-14 19:59:01.057521
891,97,Headset,3,3251.77,2026-07-14 19:59:01.057526
892,98,Headset,1,3635.51,2026-07-31 19:59:01.057531
893,71,Notebook,3,1900.54,2025-10-29 19:59:01.057536
894,84,Mouse,4,4012.93,2026-05-15 19:59:01.057541
895,56,Notebook,1,1263.15,2025-04-10 19:59:01.057546
896,8,Mouse,4,3312.01,2026-07-24 19:59:01.057551
897,39,Notebook,3,4903.08,2025-04-07 19:59:01.057556
898,3,Mouse,1,4056.59,2025-06-23 19:59:01.057561
899,19,Notebook,2,2600.45,2025-03-23 19:59:01.057566
900,79,Teclado,3,710.86,2026-07-10 19:59:01.057571
901,9,Headset,5,598.35,2026-01-27 19:59:01.057576
902,28,Mouse,2,491.42,2024-10-14 19:59:01.057581
903,73,Notebook,2,2044.93,2026-05-15 19:59:01.057586
904,9,Monitor,5,801.34,2025-07-19 19:59:01.057591
905,91,Mouse,5,4960.98,2024-12-25 19:59:01.057596
906,97,Monitor,2,3166.73,2025-01-20 19:59:01.057601
907,26,Headset,1,1604.86,2024-11-15 19:59:01.057606
908,23,Headset,1,267.88,2025-09-24 19:59:01.057611
909,33,Mouse,2,3681.33,2025-03-10 19:59:01.057616
910,8,Headset,1,4096.12,2024-09-17 19:59:01.057621
911,82,Headset,4,3989.78,2025-08-09 19:59:01.057626
912,33,Mouse,3,3909.11,2025-04-24 19:59:01.057631
913,93,Headset,3,2734.25,2025-02-01 19:59:01.057636
914,1,Monitor,4,4354.55,2025-07-23 19:59:01.057640
915,25,Monitor,5,3812.09,2026-06-11 19:59:01.057645
916,11,Notebook,2,1376.56,2024-11-09 19:59:01.057650
917,30,Mouse,4,1427.83,2025-10-21 19:59:01.057656
918,100,Notebook,4,4969.64,2025-12-08 19:59:01.057660
919,68,Teclado,1,3672.89,2025-05-02 19:59:01.057666
920,76,Headset,2,1422.12,2024-10-06 19:59:01.057670
921,31,Monitor,3,2841.94,2025-04-15 19:59:01.057675
922,88,Monitor,3,3529.44,2025-06-22 19:59:01.057680
923,30,Teclado,3,3870.67,2025-07-14 19:59:01.057685
924,81,Mouse,4,1777.95,2024-10-04 19:59:01.057690
925,59,Monitor,4,3560.45,2025-11-28 19:59:01.057695
926,77,Monitor,3,2012.96,2025-08-19 19:59:01.057700
927,41,Monitor,3,4509.89,2025-09-19 19:59:01.057705
928,82,Teclado,2,4763.27,2025-12-13 19:59:01.057710
929,87,Teclado,5,2579.58,2025-09-01 19:59:01.057715
930,99,Headset,3,4645.92,2026-06-04 19:59:01.057720
931,62,Mouse,5,4347.16,2025-12-27 19:59:01.057725
932,79,Notebook,4,4735.7,2025-02-13 19:59:01.057730
933,5,Notebook,4,558.5,2025-06-11 19:59:01.057734
934,20,Teclado,3,310.89,2025-09-14 19:59:01.057739
935,24,Teclado,1,1193.55,2026-03-10 19:59:01.057744
936,12,Monitor,3,1950.57,2024-11-14 19:59:01.057750
937,25,Monitor,1,2797.34,2026-08-27 19:59:01.057755
938,91,Mouse,2,2836.35,2026-08-07 19:59:01.057759
939,1,Monitor,3,997.79,2026-07-25 19:59:01.057764
940,13,Teclado,1,3551.07,2025-03-13 19:59:01.057769
941,23,Notebook,5,2412.43,2025-09-12 19:59:01.057774
942,96,Mouse,1,2785.47,2025-09-10 19:59:01.057779
943,55,Monitor,4,658.85,2025-10-23 19:59:01.057784
944,76,Monitor,1,695.09,2026-02-26 19:59:01.057825
945,66,Headset,4,3419.56,2024-12-20 19:59:01.057831
946,77,Headset,1,4156.48,2026-05-09 19:59:01.057837
947,89,Mouse,1,1681.36,2025-03-03 19:59:01.057842
948,10,Teclado,3,2984.91,2025-10-17 19:59:01.057847
949,3,Mouse,3,4472.87,2025-07-11 19:59:01.057852
950,94,Headset,4,4661.42,2026-04-13 19:59:01.057858
951,82,Monitor,5,2268.46,2026-04-01 19:59:01.057862
952,82,Teclado,2,2751.32,2026-02-07 19:59:01.057867
953,18,Headset,4,3319.22,2025-11-02 19:59:01.057872
954,37,Teclado,2,3695.14,2025-09-19 19:59:01.057877
955,15,Mouse,1,4701.31,2025-10-15 19:59:01.057882
956,97,Headset,5,4991.75,2025-12-21 19:59:01.057887
957,87,Teclado,2,2960.52,2025-06-25 19:59:01.057892
958,73,Mouse,4,3480.83,2024-11-05 19:59:01.057897
959,44,Teclado,4,4378.07,2024-10-06 19:59:01.057903
960,95,Teclado,5,3489.25,2026-06-21 19:59:01.057908
961,32,Monitor,2,3851.76,2026-06-01 19:59:01.057913
962,25,Headset,4,2562.25,2024-12-14 19:59:01.057918
963,35,Teclado,5,4312.42,2025-12-29 19:59:01.057923
964,78,Teclado,2,3819.16,2025-05-12 19:59:01.057928
965,92,Notebook,1,1851.3,2025-10-17 19:59:01.057933
966,83,Teclado,5,4332.17,2025-06-03 19:59:01.057938
967,13,Notebook,3,4004.86,2026-03-03 19:59:01.057943
968,65,Monitor,1,3376.94,2026-08-18 19:59:01.057948
969,47,Mouse,1,3759.32,2025-08-14 19:59:01.057953
970,28,Mouse,4,1140.9,2025-04-17 19:59:01.057958
971,95,Notebook,5,1315.49,2025-01-29 19:59:01.057963
972,70,Monitor,2,568.17,2025-01-11 19:59:01.057967
973,41,Monitor,1,1988.68,2026-07-26 19:59:01.057972
974,9,Headset,4,229.49,2025-11-09 19:59:01.057977
975,21,Mouse,5,1182.03,2026-07-29 19:59:01.057982
976,11,Headset,2,1698.49,2026-06-25 19:59:01.057987
977,33,Monitor,2,4153.17,2025-11-12 19:59:01.057992
978,15,Mouse,2,1248.72,2026-02-22 19:59:01.057997
979,41,Mouse,3,3935.45,2026-04-14 19:59:01.058002
980,52,Headset,1,1914.47,2025-05-17 19:59:01.058007
981,61,Notebook,4,426.24,2026-02-12 19:59:01.058012
982,9,Teclado,2,2585.76,2024-09-13 19:59:01.058017
983,38,Mouse,3,2502.59,2025-08-11 19:59:01.058022
984,26,Monitor,3,2394.22,2026-06-02 19:59:01.058027
985,48,Mouse,3,297.08,2026-04-22 19:59:01.058032
986,27,Notebook,5,1000.77,2026-05-11 19:59:01.058037
987,67,Notebook,4,617.87,2024-12-04 19:59:01.058042
988,1,Notebook,4,1466.95,2026-03-28 19:59:01.058047
989,48,Notebook,2,2961.86,2026-05-15 19:59:01.058052
990,89,Teclado,4,2062.75,2026-08-25 19:59:01.058057
991,78,Monitor,4,3139.47,2026-02-10 19:59:01.058062
992,47,Monitor,1,1213.14,2025-07-15 19:59:01.058066
993,90,Monitor,1,1439.13,2025-11-15 19:59:01.058072
994,70,Mouse,5,4446.82,2025-10-06 19:59:01.058077
995,52,Mouse,3,540.42,2025-08-20 19:59:01.058081
996,75,Notebook,1,1569.99,2026-05-18 19:59:01.058086
997,60,Monitor,3,1097.25,2025-03-23 19:59:01.058092
998,75,Teclado,5,370.14,2025-12-15 19:59:01.058097
999,100,Mouse,5,1812.92,2026-04-07 19:59:01.058101
1000,26,Headset,2,4621.9,2025-08-26 19:59:01.058107
